name,segment,job,world,world_group,tier,union_level,access_flag,active_day_ratio,avg_exp_pct,avg_exp_on_active,character_age_days,cluster,pre_avg,post_avg
쨩싱,Lv.285~289,렌,엘리시움,기타,3,9014.0,False,0.2807017543859649,18.2,472300010133.84375,269.0,1,407024186689.13043,63209275059.7033
쨩아네,Lv.285~289,마법사,제니스,기타,3,10271.0,True,0.1984126984126984,11.74,198131049395.24,2635.0,1,20902857.485714287,54423567416.14286
쩐리,Lv.290~294,카인,스카니아,스카니아,2,9310.0,True,0.9523809523809523,47.14,4736718415275.759,1357.0,2,3451079761112.486,4918883716419.274
쩜딜,Lv.285~289,레지스탕스,베라,베라,3,9565.0,True,0.19047619047619047,49.25,1952485653581.1667,269.0,1,1338847305312.8,0.0
쩡만,Lv.285~289,도적,엘리시움,기타,3,9235.0,True,0.5952380952380952,53.06,2174412152955.3333,3658.0,0,854931007828.4,1463278309864.3516
쩡유듀블,Lv.285~289,도적,루나,루나크로아,3,9555.0,True,0.3888888888888889,3.72,9566283953.897959,3679.0,1,11427076571.8,756046524.4835165
쩨발월드리프,Lv.290~294,마법사,아케인,기타,1,9743.0,True,1.0,63.56,6499444434055.841,775.0,2,5359690697786.657,6937811255697.835
쪼누,Lv.290~294,도적,베라,베라,2,9406.0,True,0.2777777777777778,8.47,1465388859558.1428,4095.0,1,603819594726.9143,331372794165.8571
쫄깃한토끼,Lv.285~289,렌,유니온,기타,3,9909.0,True,0.8521739130434782,10.73,168569008795.64285,269.0,1,280751941663.25,107491387495.1099
쫌까칠한제로,Lv.290~294,초월자,유니온,기타,2,8979.0,True,0.9920634920634921,35.59,3877977097832.248,4620.0,0,2164121642826.1428,4494537139891.385
쫍꼽,Lv.290~294,팬텀,엘리시움,기타,2,9806.0,True,0.9206349206349206,92.69,10893775276343.586,2242.0,2,5350451444161.114,11828704741870.516
쫑긋멍,Lv.285~289,해적,스카니아,기타,3,8783.0,True,0.47058823529411764,32.31,1204767067597.5715,264.0,1,675241494221.1072,533628504915.0879
쫑긋세우다,Lv.285~289,렌,스카니아,스카니아,3,8852.0,True,0.023809523809523808,4.95,39323193833.333336,269.0,1,0.0,1296369027.4725275
쫑긋하듀,Lv.285~289,렌,엘리시움,기타,3,9973.0,True,0.07142857142857142,7.81,99334242801.88889,269.0,1,20769906870.114285,1835840052.3406594
쫑떵,Lv.290~294,도적,스카니아,스카니아,2,9701.0,True,0.7777777777777778,21.29,2858090766838.5103,1981.0,0,2654782403326.6,2056873747623.5496
쬐르시,Lv.285~289,마법사,스카니아,스카니아,3,9576.0,True,0.5476190476190477,70.18,3227970042784.319,3320.0,0,801311778183.4857,2139384843029.6265
쭁빠,Lv.285~289,도적,루나,루나크로아,2,9418.0,True,0.4365079365079365,57.55,2425466999367.109,3165.0,0,1845540933347.743,756118157121.0989
쭈난,Lv.290~294,도적,스카니아,스카니아,2,9356.0,True,0.9047619047619048,81.14,8830284959011.299,1105.0,2,2151121497759.0286,10234760801161.78
쭈니잼,Lv.290~294,궁수,루나,루나크로아,2,9714.0,True,0.8492063492063492,9.64,1603179167612.5327,2509.0,0,684759778157.7142,1621687678011.2197
쭈닌,Lv.290~294,마법사,스카니아,스카니아,2,10028.0,True,0.6904761904761905,63.03,6434572005130.908,7560.0,0,1822238877146.0286,5450872568640.418
쭈닝,Lv.290~294,아델,루나,루나크로아,2,9342.0,True,0.9126984126984127,51.17,5060803747029.374,2249.0,0,3643209067641.514,4994286961988.187
쭈애렌,Lv.285~289,렌,스카니아,스카니아,3,9108.0,True,0.5528455284552846,22.44,700862258054.7206,268.0,1,385670253965.375,388100938690.4286
쭈얍묘,Lv.285~289,렌,스카니아,스카니아,2,9744.0,True,0.6349206349206349,96.71,7315797559899.05,269.0,2,2410353712163.1143,5504411262266.099
쭈타,Lv.285~289,렌,스카니아,기타,3,8914.0,True,0.16806722689075632,77.34,3849034120186.45,269.0,1,182670203863.42856,789735348302.7803
쭈토,Lv.285~289,궁수,엘리시움,기타,3,9084.0,True,0.1984126984126984,51.61,2089407798878.44,2518.0,1,461052478673.8571,396685255146.989
쭌기혀로,Lv.285~289,전사,루나,루나크로아,3,9490.0,True,0.9523809523809523,45.8,1789358759262.3667,3960.0,0,1126703683945.9143,1926246397509.6375
쭌영,Lv.285~289,도적,루나,루나크로아,3,9015.0,True,0.9126984126984127,64.74,2831856459719.174,1169.0,2,1659462164347.8572,2940465023247.5825
쭝퀵,Lv.285~289,기사단,엘리시움,기타,3,9322.0,True,0.1746031746031746,1.08,119780715.18181819,633.0,1,18845829.2,21709579.252747253
쮸로미,Lv.285~289,기사단,오로라,기타,3,9365.0,True,0.8809523809523809,63.33,2718349606431.3516,3156.0,0,361724037773.0571,3176664450459.5933
쯔뜬,Lv.285~289,마법사,엘리시움,기타,3,9163.0,False,0.46825396825396826,42.02,1617407816901.3389,2965.0,0,1360383521633.4285,525424592747.3516
쯔뭉콥터,Lv.285~289,메르세데스,루나,루나크로아,3,9085.0,True,0.9516129032258065,86.6,5005276018766.152,2662.0,0,3154660519048.485,5346360143800.066
쯔식,Lv.285~289,도적,스카니아,스카니아,3,9015.0,True,0.3333333333333333,44.67,1733727300171.2144,1885.0,1,1875236138781.9714,78937162085.95604
쯔위,Lv.285~289,렌,크로아,베라,3,9124.0,True,0.8125,89.27,5431016798523.641,1345.0,2,2944681668843.029,8365061287147.385
찌노히,Lv.285~289,전사,루나,루나크로아,3,9262.0,True,0.3253968253968254,25.51,873162268133.1708,1004.0,1,734164769993.8,111031714765.68132
찌닷,Lv.285~289,기사단,스카니아,스카니아,3,9573.0,True,0.9591836734693877,56.26,2350673987377.8726,631.0,2,821372019853.4286,2364986271148.857
찌댕이,Lv.290~294,도적,베라,베라,2,9820.0,True,0.9523809523809523,37.08,4004079003804.0,3450.0,0,2722894087943.143,4232837223939.231
찌딩,Lv.290~294,렌,스카니아,스카니아,2,8734.0,True,0.9444444444444444,66.31,6753353361094.437,269.0,2,4190299370772.4287,7219654637287.945
찍먹빨,Lv.285~289,렌,엘리시움,기타,2,9706.0,True,0.9841269841269841,99.91,13012052182948.314,245.0,2,7706892778310.886,14766518938952.857
찍먹장인인직,Lv.285~289,렌,오로라,기타,3,7760.0,True,0.7333333333333333,67.94,3083374605378.5,268.0,2,1474707475681.5518,2511763170093.879
찐쭌,Lv.285~289,전사,베라,베라,3,9771.0,False,0.2619047619047619,22.5,702693814814.2122,4417.0,0,56159031207.25714,233223404358.4066
찡고팔라딘,Lv.285~289,전사,루나,루나크로아,3,9355.0,True,0.9819819819819819,66.74,2997191914541.0273,2206.0,0,1248282740976.3428,3723737141457.8945
찡찡거리노,Lv.290~294,은월,엘리시움,기타,2,9144.0,True,0.7142857142857143,38.88,4137833799842.7554,3899.0,0,1887970705191.543,3366220519825.7583
차가운베로님,Lv.285~289,프렌즈 월드,엘리시움,기타,3,8829.0,False,0.023809523809523808,38.73,1478153321820.3333,553.0,1,126698856156.02856,0.0
차굿,Lv.285~289,레지스탕스,크로아,루나크로아,3,9282.0,True,0.9920634920634921,67.69,3068469617690.144,815.0,2,1348148436157.6572,3696412164239.011
차꽃,Lv.285~289,프렌즈 월드,엘리시움,기타,3,8382.0,True,0.36507936507936506,90.87,5697238669976.239,3617.0,0,3073270604089.143,1697895688744.912
차뇹,Lv.290~294,메르세데스,루나,루나크로아,2,9768.0,True,0.8253968253968254,18.11,2558606602424.019,2432.0,0,924019277077.4857,2568729801696.5493
차니딜,Lv.290~294,카이저,베라,베라,2,9012.0,True,0.9761904761904762,96.93,12575889955498.748,269.0,2,5768067715560.0,14779693345953.252
차띠,Lv.290~294,도적,베라,베라,2,9821.0,True,0.3888888888888889,35.49,3853500764956.265,5674.0,0,3200761199404.6284,843899950590.0549
차라멜,Lv.285~289,레지스탕스,베라,베라,3,8829.0,True,0.6666666666666666,95.02,6677002211644.19,3153.0,0,161477433714.54285,6101279951627.506
차마실렌,Lv.285~289,렌,베라,기타,3,9570.0,True,0.1623931623931624,16.26,386372719201.3158,269.0,1,216944543240.42307,18687071874.43956
차명,Lv.285~289,렌,베라,스카니아,2,8885.0,False,0.4090909090909091,28.59,1018598981635.5555,876.0,1,738822102733.6364,94577064059.09091
차뽀,Lv.290~294,마법사,엘리시움,기타,2,9763.0,True,0.9444444444444444,31.04,3569646936643.252,4524.0,0,3268852222744.7427,3410748985323.967
차악,Lv.285~289,기사단,루나,루나크로아,3,8704.0,True,0.18,29.63,1073099538128.7778,187.0,1,55199602285.88571,515060650876.86664
차왕비,Lv.285~289,기사단,레드,기타,3,9227.0,True,0.7222222222222222,45.34,1767657869824.2966,843.0,2,800005024805.8857,1459963629514.3406
차유준,Lv.290~294,도적,오로라,기타,2,9179.0,True,0.6349206349206349,12.29,2017640887541.45,1912.0,1,842731636286.9429,1449622678387.6155
차칸아이,Lv.285~289,레지스탕스,엘리시움,기타,3,9887.0,True,0.1746031746031746,21.0,630995383063.1364,4474.0,0,63498419547.42857,128125865310.20879
차피금방접음,Lv.285~289,렌,엘리시움,기타,3,8771.0,False,0.03968253968253968,17.25,433946066503.6,269.0,1,61992295214.8,0.0
차희라,Lv.285~289,아란,크로아,루나크로아,3,9368.0,True,0.5158730158730159,43.68,1700341002953.6616,3104.0,0,596641067241.4286,985051954269.6483
착한콜라,Lv.285~289,렌,스카니아,기타,3,8780.0,True,0.7368421052631579,36.95,1399011532033.8809,269.0,2,138896207521.47827,1256289625470.9011
착한화신,Lv.285~289,아크,스카니아,스카니아,2,9824.0,True,0.7777777777777778,78.64,3987805773765.306,2438.0,0,1261222488337.8572,3809474491617.3076
찬꾹댕,Lv.285~289,마법사,루나,루나크로아,3,9129.0,True,0.05555555555555555,78.17,3921066046096.143,269.0,1,784213209219.2285,0.0
찬끄,Lv.285~289,렌,스카니아,기타,3,9368.0,True,0.5901639344262295,89.33,5433650476508.611,269.0,2,0.0,4299152025369.4507
찬단렌,Lv.285~289,렌,이노시스,기타,3,10542.0,True,0.9830508474576272,73.99,3584942444970.0864,269.0,2,901041578896.2222,4302474736113.5386
찬얍,Lv.285~289,렌,스카니아,스카니아,3,9207.0,True,0.024793388429752067,35.32,1336241290601.0,269.0,1,0.0,44051910679.15385
찬웅디킬바사,Lv.285~289,렌,크로아,루나크로아,3,8765.0,True,0.43103448275862066,28.99,1047411564339.42,269.0,1,1410028951545.88,188130268443.12088
찬쮸,Lv.290~294,기사단,엘리시움,기타,2,9191.0,True,0.9841269841269841,67.48,6981239695401.928,803.0,2,3900997336653.914,8012514455461.011
찰진은호,Lv.285~289,렌,스카니아,스카니아,3,8906.0,True,0.031746031746031744,53.92,2224020813664.0,269.0,1,254173807275.8857,0.0
찰처,Lv.285~289,렌,스카니아,스카니아,3,8754.0,True,0.025,44.45,1726859269897.3333,269.0,1,178639707546.65518,288910.31868131866
참836새,Lv.285~289,해적,스카니아,스카니아,2,8935.0,True,0.8571428571428571,87.92,5216406580371.759,631.0,2,2071739089276.9143,5394077390719.318
참느릅,Lv.285~289,아델,루나,루나크로아,3,9500.0,False,0.023809523809523808,14.91,323722454535.3333,1528.0,1,27747638960.17143,0.0
참새방아까,Lv.285~289,도적,스카니아,스카니아,3,8947.0,True,0.7698412698412699,81.03,4283402968907.7734,3321.0,0,2145177572041.1714,3740756845743.0
참신한걸로A,Lv.285~289,도적,베라,베라,3,9364.0,True,0.9444444444444444,40.76,1569262538543.605,2135.0,0,838888885262.5714,1729462979148.3406
참직섀도,Lv.285~289,도적,베라,베라,2,9187.0,True,0.7698412698412699,80.73,4246012552275.8247,2181.0,2,1431918293742.6287,3975231618568.824
창구선,Lv.285~289,해적,루나,루나크로아,3,8806.0,False,0.18421052631578946,65.42,2885540117722.7617,268.0,1,1925392797107.8696,179256133392.27472
창둬,Lv.285~289,기사단,스카니아,스카니아,3,9252.0,True,0.20634920634920634,13.83,275291410876.6923,633.0,1,144123240624.7143,23222673197.021976
창려,Lv.285~289,도적,루나,루나크로아,3,9302.0,True,0.25396825396825395,36.77,1388447486036.375,3636.0,1,39803421862.22857,472936261406.4396
창마맛,Lv.285~289,전사,엘리시움,기타,3,9626.0,True,0.8888888888888888,37.84,1428416336962.7231,2388.0,0,885048015693.6857,1417647793302.7034
창세검주,Lv.285~289,렌,스카니아,스카니아,3,10016.0,True,0.8095238095238095,15.77,362860224743.2353,269.0,1,536658825053.65717,200315209306.94507
창순이유,Lv.295~299,마법사,베라,베라,1,10243.0,True,1.0,81.44,9873243412632.111,5983.0,0,5609464030161.114,11513158559736.34
창핑,Lv.285~289,도적,크로아,루나크로아,3,8835.0,True,0.6031746031746031,49.77,1987351830405.0789,2187.0,0,237609569615.62857,1568378067848.7803
창한,Lv.285~289,전사,스카니아,스카니아,3,9259.0,True,0.5317460317460317,94.9,6621150658653.194,3117.0,0,1581148488072.257,4266779088431.154
채렌보이,Lv.285~289,렌,루나,루나크로아,3,9077.0,True,0.29838709677419356,83.0,4540885567115.946,268.0,2,939998231572.9395,1505415652103.1099
채원,Lv.285~289,렌,엘리시움,기타,3,9128.0,True,0.9298245614035088,48.63,1927395567017.717,269.0,2,1212345276004.0,1938681195118.5276
채웨,Lv.290~294,전사,유니온,기타,2,9957.0,True,0.6031746031746031,14.72,2239950830715.5264,2814.0,0,381499414389.9429,1723997622315.7363
채지아,Lv.290~294,마법사,루나,루나크로아,2,9501.0,True,0.1111111111111111,8.05,1375019016974.3572,644.0,1,550007606789.7428,0.0
채챰챰,Lv.285~289,라라,루나,루나크로아,3,9348.0,True,0.6746031746031746,20.23,593190624206.6235,1612.0,1,366335682023.9429,413180815238.73627
채팅로봇,Lv.285~289,레지스탕스,스카니아,스카니아,3,8132.0,False,0.017543859649122806,0.34,40817606.5,269.0,1,0.0,897090.2527472527
채하윤슬,Lv.285~289,렌,유니온,기타,3,8656.0,True,0.9278350515463918,71.23,3315365300949.067,269.0,2,2091516459423.6667,3141030531086.5273
채해빈,Lv.285~289,초월자,오로라,기타,3,5223.0,False,0.01694915254237288,0.83,88873243.5,269.0,3,0.0,1953258.0989010988
채현슬,Lv.290~294,마법사,유니온,기타,2,9833.0,True,0.9444444444444444,37.92,4067340937972.9077,2290.0,0,1452830523189.1143,4760049486891.835
채후정,Lv.285~289,마법사,스카니아,스카니아,3,9845.0,True,0.18253968253968253,12.54,225380780078.30435,269.0,1,148052663929.97144,21040706.065934066
책임자,Lv.285~289,레지스탕스,루나,루나크로아,3,9192.0,True,0.8015873015873016,77.9,3893481519718.6533,592.0,2,686894929963.8286,4057146274097.253
책좀,Lv.285~289,마법사,크로아,루나크로아,3,9402.0,True,0.07142857142857142,31.45,1161939669379.0,2990.0,1,6737142.857142857,114914518949.57143
챌린저아니마,Lv.285~289,렌,루나,루나크로아,3,9738.0,True,0.25663716814159293,4.76,28960408738.62069,269.0,1,6671818.318181818,9227528279.307692
챌섭대빈,Lv.285~289,렌,스카니아,스카니아,3,9684.0,True,0.19047619047619047,42.18,1625290301380.7917,269.0,1,651204048563.5143,178184895971.6044
챌섭억까,Lv.285~289,렌,제니스,기타,3,9163.0,True,0.16806722689075632,14.02,282990854593.8,269.0,1,124922864237.82143,23757987837.54945
챌섭하렌,Lv.285~289,렌,스카니아,스카니아,3,9476.0,True,0.3888888888888889,26.16,901996941226.5714,269.0,1,744642530370.6857,199289687440.96704
챘렌,Lv.285~289,렌,스카니아,기타,3,8744.0,True,0.9568965517241379,71.87,3370350683100.189,251.0,2,1934215383360.8,3579709244396.7144
챨댄,Lv.290~294,도적,스카니아,스카니아,2,9387.0,True,0.8278688524590164,4.45,691600704472.505,3069.0,0,412076980033.17145,637114676443.2413
처음은,Lv.290~294,기사단,베라,베라,2,9333.0,True,0.3968253968253968,6.04,998030814799.14,1113.0,1,82163148000.34285,516767368790.6044
천공부채,Lv.290~294,호영,오로라,기타,2,9545.0,True,0.7777777777777778,39.72,4202424720435.092,2077.0,0,1177715170827.4856,4072720787073.3735
천단야,Lv.285~289,아델,스카니아,스카니아,3,9524.0,True,0.743801652892562,69.6,3185280722136.689,764.0,2,981173253045.9333,2826813927482.681
천동아,Lv.285~289,도적,루나,루나크로아,3,8907.0,True,0.15873015873015872,50.66,2036145720934.2,995.0,1,0.0,447504554051.47253
천띠,Lv.285~289,전사,루나,루나크로아,3,9589.0,True,0.007936507936507936,4.0,12280599757.0,3230.0,1,0.0,134951645.68131867
천마김용주,Lv.285~289,렌,베라,베라,3,8698.0,False,0.023809523809523808,35.54,1342538005331.0,268.0,1,115074686171.22858,0.0
천마땃지,Lv.285~289,렌,스카니아,기타,3,8474.0,False,0.13559322033898305,43.9,1705219817708.25,268.0,1,1010092319320.7037,121147930.47252747
천만,Lv.290~294,전사,루나,루나크로아,2,9755.0,True,0.9126984126984127,72.46,7612739818007.479,786.0,2,1097229299355.8,9198484105422.055
천몽백일,Lv.285~289,렌,크로아,루나크로아,3,9417.0,True,0.8571428571428571,52.26,2126978425710.3057,269.0,2,1272670766949.0857,2034837287181.2637
천몽지묘,Lv.285~289,렌,스카니아,기타,3,9953.0,True,0.1826086956521739,4.18,14603784905.0,269.0,1,98234196.375,3344196288.923077
천사후임,Lv.285~289,도적,루나,루나크로아,3,9314.0,False,0.015873015873015872,0.28,27913216.5,1353.0,1,1595040.9428571428,0.0
천상빙,Lv.285~289,기사단,크로아,루나크로아,3,9067.0,False,0.023809523809523808,15.52,351408307485.3333,449.0,1,30120712070.17143,0.0
천안봉칼,Lv.285~289,칼리,스카니아,스카니아,3,9419.0,True,0.12698412698412698,21.98,670346984706.3125,269.0,1,69665895395.88571,91068630949.94505
천여괴,Lv.285~289,렌,루나,루나크로아,3,8778.0,False,0.1111111111111111,51.34,2071432851945.7144,269.0,1,801806169349.7142,10294989010.989012
천예송,Lv.290~294,마법사,노바,기타,1,9152.0,True,0.7777777777777778,91.53,10668875758885.95,1179.0,2,4055840604151.029,9929619815665.242
천일색,Lv.285~289,렌,엘리시움,기타,3,7914.0,False,0.15126050420168066,29.3,1058124028862.5555,269.0,1,486772268942.8214,59523175704.69231
철권,Lv.290~294,카이저,엘리시움,기타,1,9570.0,True,0.9603174603174603,95.23,11410881310588.67,1749.0,2,1782429410989.3428,14487160540622.0
철뢰,Lv.285~289,도적,루나,루나크로아,3,9262.0,True,0.8809523809523809,40.24,1545881594027.4956,5853.0,0,514004792842.9429,1687941639423.6155
철쥬로,Lv.285~289,렌,스카니아,기타,3,9686.0,True,0.9137931034482759,91.05,5723494804314.264,269.0,2,2642631154389.16,5940930443929.483
철학원,Lv.285~289,렌,스카니아,스카니아,2,9153.0,True,0.5952380952380952,98.28,8234051163592.533,269.0,2,47686763460.6,6767964841190.318
철화렌,Lv.285~289,렌,스카니아,기타,3,10117.0,True,0.39473684210526316,19.43,539539414851.55554,269.0,1,152506788350.0,228259533365.6044
첨가,Lv.285~289,렌,스카니아,스카니아,3,8720.0,True,0.08771929824561403,71.63,3336620394611.1,269.0,1,125708306994.47826,334889152585.03296
