name,tier,access_flag,date_create,latest_level,world,union_level,ocid,character_class,world_group,최대 스탯공격력,데미지,보스 몬스터 데미지,최종 데미지,방어율 무시,크리티컬 확률,크리티컬 데미지,상태이상 내성,스탠스,방어력,이동속도,점프력,스타포스,아케인포스,어센틱포스,STR,DEX,INT,LUK,HP,MP,AP 배분 STR,AP 배분 DEX,AP 배분 INT,AP 배분 LUK,AP 배분 HP,AP 배분 MP,아이템 드롭률,메소 획득량,버프 지속시간,공격 속도,일반 몬스터 데미지,재사용 대기시간 감소 (초),재사용 대기시간 감소 (%),재사용 대기시간 미적용,추가 경험치 획득,공격력,마력,전투력
평명,2,True,2023-01-14T00:00+09:00,290,스카니아,9555.0,5d599b3a9d1be33545c45f4f74b64004,라라,스카니아,58123103.0,132.0,381.0,119.22,87.36,101.0,120.8,76.0,100.0,18282.0,168.0,123.0,253.0,1350.0,650.0,2810.0,3068.0,47248.0,6364.0,72309.0,62501.0,4.0,4.0,1468.0,4.0,0.0,0.0,335.0,246.0,35.0,4.0,118.0,0.0,6.0,5.0,429.0,1560.0,4875.0,75763018.0
이교근,3,True,2023-08-21T00:00+09:00,285,스카니아,9433.0,46a888f1a12594be26e075fda7d7a89f,"아크메이지(불,독)",스카니아,8698360.0,111.0,189.0,194.14,85.42,105.0,68.75,65.0,100.0,3680.0,142.0,110.0,30.0,180.0,50.0,1196.0,1114.0,10394.0,1713.0,26679.0,71577.0,4.0,4.0,1443.0,4.0,0.0,0.0,32.0,57.0,85.0,4.0,40.0,0.0,6.0,6.0,101.0,778.0,2698.0,5795174.0
짱짱쌘렌,3,True,2025-06-19T00:00+09:00,285,유니온,9504.0,f519f22d71fc55c8866814fe7a144d03efe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,32470716.0,84.0,390.0,86.15,93.45,101.0,67.0,58.0,100.0,76789.0,170.0,123.0,220.0,1350.0,360.0,42008.0,4483.0,2798.0,3156.0,112135.0,43507.0,1443.0,4.0,4.0,4.0,0.0,0.0,72.0,17.0,119.0,6.0,12.0,2.0,6.0,0.0,38.0,4227.0,915.0,66218754.0
띨링,3,True,2020-08-06T00:00+09:00,285,크로아,10317.0,5d83206b01657e3e879abf79ada3115b,듀얼블레이더,크로아,46168207.0,78.0,418.0,55.39,93.18,90.0,94.55,70.0,100.0,61474.0,170.0,123.0,296.0,1355.0,310.0,4026.0,6430.0,4633.0,49109.0,80122.0,49403.0,4.0,4.0,4.0,1443.0,550.0,300.0,32.0,4.0,110.0,6.0,12.0,2.0,6.0,7.0,22.0,6206.0,1036.0,137093787.0
비일,3,True,2025-06-19T00:00+09:00,285,스카니아,10583.0,a0e6d0ad9b1eaf89beb46376652d59c7,렌,스카니아,104700088.0,153.0,401.0,98.97,86.12,138.0,117.25,71.0,100.0,99999.0,170.0,123.0,306.0,1360.0,540.0,63256.0,9217.0,5994.0,6096.0,101482.0,44761.0,1443.0,4.0,4.0,4.0,0.0,0.0,136.0,32.0,65.0,6.0,103.0,2.0,6.0,7.0,334.0,6101.0,1443.0,154788876.0
서버실물장난,3,True,2025-06-19T00:00+09:00,287,오로라,9121.0,d5fdb08c499f2df1bace4244b1d0eca0efe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,57637248.0,110.0,305.0,98.97,90.35,95.0,64.0,57.0,100.0,99999.0,170.0,123.0,250.0,1350.0,460.0,50765.0,5327.0,3639.0,3810.0,92915.0,47791.0,1458.0,4.0,4.0,4.0,0.0,0.0,86.0,136.0,30.0,6.0,99.0,0.0,5.0,0.0,127.0,5092.0,1223.0,85121935.0
정말해보마,3,True,2025-12-18T00:00+09:00,285,챌린저스,,0234301574b44762314fc8c247518f49,보우마스터,챌린저스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
큰바펑,1,True,2021-01-05T00:00+09:00,295,스카니아,9824.0,4669612710a8fb58713278ac1039590c,바이퍼,스카니아,91457335.0,74.0,369.0,50.4,93.94,113.0,125.25,76.0,100.0,99999.0,170.0,123.0,342.0,1350.0,830.0,68189.0,9468.0,5449.0,5537.0,99101.0,50300.0,1493.0,4.0,4.0,4.0,0.0,0.0,281.0,157.0,55.0,5.0,110.0,0.0,6.0,0.0,644.0,7284.0,1779.0,204871011.0
토끼민떤,3,True,2025-06-19T00:00+09:00,285,오로라,8892.0,752c878d9a9b84e95adf73609185c569efe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,51653093.0,111.0,320.0,86.15,82.31,98.0,64.75,74.0,100.0,94686.0,170.0,123.0,296.0,1350.0,430.0,54885.0,7017.0,3835.0,4623.0,100155.0,37572.0,1448.0,4.0,4.0,4.0,0.0,0.0,72.0,31.0,10.0,6.0,104.0,0.0,5.0,3.0,45.0,4465.0,1009.0,87459086.0
띤토낑,3,True,2025-06-21T00:00+09:00,285,스카니아,10392.0,4a7d569f1b9be837029b9c0d1e7032f1,렌,스카니아,8469476.0,94.0,239.0,69.23,89.18,78.0,58.0,61.0,100.0,55676.0,150.0,123.0,97.0,1090.0,240.0,31683.0,3479.0,3322.0,3213.0,71564.0,27963.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,17.0,82.0,6.0,12.0,0.0,6.0,7.0,34.0,1524.0,584.0,8843379.0
자고놀고먹자,3,False,2016-07-29T00:00+09:00,285,오로라,9991.0,f33302aca28055d853059b9fbe079737,나이트워커,기타,65822702.0,101.0,230.0,70.02,75.9,88.0,91.55,70.0,100.0,36328.0,170.0,123.0,310.0,1350.0,420.0,3550.0,6325.0,3346.0,52288.0,55000.0,53534.0,4.0,4.0,4.0,1443.0,-406.0,-197.0,104.0,119.0,35.0,6.0,114.0,0.0,6.0,0.0,108.0,5108.0,1416.0,82544998.0
호옥부리,3,True,2019-12-31T00:00+09:00,288,크로아,9192.0,c75e6f4f03aca9af2c8fd2d534d62f0c,에반,크로아,60962051.0,77.0,339.0,68.74,94.37,97.0,108.0,65.0,100.0,18602.0,170.0,123.0,330.0,1350.0,660.0,4209.0,3757.0,62764.0,6349.0,59471.0,76882.0,4.0,4.0,1458.0,4.0,0.0,0.0,12.0,16.0,74.0,4.0,12.0,2.0,6.0,27.0,149.0,1823.0,6608.0,132508302.0
봉마암두,2,False,2014-12-29T00:00+09:00,290,엘리시움,9515.0,36231b76d67d1a1fbd9e96bce4ed49e6efe8d04e6d233bd35cf2fabdeb93fb0d,데몬어벤져,엘리시움,128732652.0,99.0,477.0,43.99,96.12,93.0,88.0,86.0,100.0,41648.0,170.0,123.0,397.0,1350.0,720.0,4091.0,3529.0,2779.0,2188.0,500000.0,,4.0,4.0,4.0,4.0,21951.0,0.0,17.0,14.0,55.0,4.0,12.0,1.0,6.0,27.0,131.0,7913.0,2092.0,405020452.0
흑린성,3,True,2023-09-29T00:00+09:00,285,스카니아,8983.0,d5dd3ebb08ef4fedc309c68996f06cbf,캐논마스터,스카니아,33573936.0,99.0,328.0,76.09,90.13,70.0,81.85,50.0,100.0,98379.0,132.0,116.0,136.0,1320.0,500.0,39208.0,3332.0,1332.0,1495.0,44492.0,22607.0,1443.0,4.0,4.0,4.0,0.0,0.0,20.0,4.0,30.0,2.0,0.0,0.0,6.0,0.0,61.0,3988.0,680.0,48971393.0
초쓰,3,False,2025-06-19T00:00+09:00,285,스카니아,6318.0,6a4bf8b365ae99a260c7f02bbd464190,렌,스카니아,31001272.0,70.0,343.0,86.15,88.13,91.0,60.0,57.0,100.0,73531.0,170.0,123.0,195.0,1320.0,370.0,42184.0,4217.0,2964.0,2917.0,89534.0,35037.0,1443.0,4.0,4.0,4.0,0.0,0.0,60.0,24.0,51.0,6.0,1.0,0.0,5.0,0.0,49.0,4357.0,785.0,60056941.0
역사알못,3,True,2020-02-14T00:00+09:00,287,오로라,9684.0,5b0a4a5b7260d2111eacc86c03cef99d,아크,기타,76216844.0,66.0,413.0,55.23,95.21,69.0,95.35,107.0,100.0,99999.0,171.0,123.0,307.0,1350.0,660.0,66724.0,9096.0,5390.0,5330.0,68062.0,56388.0,1458.0,4.0,4.0,4.0,0.0,0.0,12.0,16.0,64.0,5.0,12.0,2.0,6.0,0.0,119.0,6304.0,1493.0,183375127.0
아오이유나,3,True,2021-06-30T00:00+09:00,285,스카니아,9383.0,7d7faac0c168bb69a455e6886a33ff2a,라라,스카니아,49182588.0,85.0,484.0,108.78,94.3,107.0,86.0,73.0,100.0,23365.0,170.0,123.0,303.0,1350.0,490.0,5005.0,5078.0,60051.0,7898.0,73224.0,67894.0,4.0,4.0,1443.0,4.0,0.0,0.0,3.0,4.0,16.0,4.0,12.0,0.0,5.0,7.0,122.0,1657.0,4277.0,111758166.0
YH기내식,3,True,2025-12-18T00:00+09:00,285,베라,8811.0,69aa68ade29ac6c3a5bc82e4f1eec8d3,키네시스,기타,110430051.0,129.0,429.0,186.54,94.53,110.0,149.0,98.0,100.0,21476.0,168.0,123.0,268.0,1350.0,430.0,3630.0,3817.0,52725.0,6636.0,120049.0,83062.0,4.0,4.0,1448.0,4.0,0.0,0.0,66.0,16.0,95.0,4.0,212.0,2.0,6.0,7.0,210.0,1899.0,6447.0,103709342.0
잘앙,3,False,2025-12-18T00:00+09:00,287,엘리시움,9596.0,ec10a7f0342dd3fd8d7cd4bbea9b4232,"아크메이지(썬,콜)",엘리시움,27530601.0,103.0,315.0,167.4,89.59,87.0,56.0,46.0,100.0,13628.0,170.0,123.0,240.0,1140.0,160.0,2655.0,2074.0,36290.0,3869.0,63119.0,83654.0,4.0,4.0,1398.0,4.0,0.0,0.0,50.0,20.0,118.0,4.0,43.0,0.0,6.0,6.0,44.0,975.0,2836.0,29727688.0
빵야빵주세요,3,True,2025-04-20T00:00+09:00,285,스카니아,10167.0,7d0a8dae44a60b09ae6c010689baea86,캡틴,스카니아,11170701.0,83.0,194.0,62.0,92.92,116.0,97.0,54.0,100.0,27858.0,170.0,123.0,141.0,1370.0,320.0,2954.0,30428.0,2198.0,2775.0,63853.0,46118.0,4.0,1443.0,4.0,4.0,0.0,0.0,32.0,17.0,91.0,5.0,47.0,0.0,6.0,7.0,59.0,2015.0,563.0,13652186.0
화려한하늘,2,True,2023-06-23T00:00+09:00,293,스카니아,9544.0,a23326676922f2417a6f96818d7ccf75,"아크메이지(썬,콜)",스카니아,208381122.0,121.0,321.0,194.14,89.05,90.0,99.1,70.0,100.0,25337.0,170.0,123.0,291.0,1360.0,770.0,4324.0,5421.0,68627.0,8444.0,72666.0,104502.0,4.0,4.0,1488.0,4.0,0.0,0.0,247.0,147.0,120.0,4.0,95.0,2.0,6.0,7.0,404.0,2429.0,9441.0,246749283.0
과즙주원,3,True,2025-06-19T00:00+09:00,285,크로아,8790.0,a461c1527b2746e6086b4e2b3859ab42,렌,크로아,46853674.0,85.0,391.0,87.7,95.05,93.0,65.0,56.0,100.0,99999.0,170.0,123.0,274.0,1350.0,470.0,55008.0,6434.0,3689.0,3900.0,93540.0,31351.0,1448.0,4.0,4.0,4.0,0.0,0.0,32.0,13.0,30.0,6.0,12.0,0.0,5.0,0.0,52.0,4583.0,1106.0,94700348.0
보라빛지망생,2,True,2020-03-12T00:00+09:00,290,크로아,9847.0,45c9ef6a45d2964d27ff623e6f525cd8,키네시스,크로아,115757345.0,97.0,318.0,173.09,92.37,90.0,90.05,71.0,100.0,19104.0,170.0,123.0,262.0,1390.0,690.0,4937.0,3877.0,58925.0,6669.0,77902.0,50759.0,4.0,4.0,1468.0,4.0,0.0,0.0,201.0,121.0,130.0,4.0,12.0,5.0,6.0,6.0,230.0,1705.0,7398.0,133022646.0
계술이,3,True,2010-11-07T00:00+09:00,287,루나,9525.0,f41548737dfd8d366558adef903a1258,듀얼블레이더,루나,64297761.0,84.0,318.0,55.39,77.32,110.0,81.15,67.0,100.0,78984.0,160.0,123.0,307.0,1350.0,460.0,6853.0,10780.0,5654.0,61880.0,78278.0,44942.0,4.0,4.0,4.0,1452.0,-298.0,64.0,160.0,18.0,80.0,6.0,97.0,4.0,5.0,7.0,261.0,6524.0,1103.0,148764572.0
사딜,2,True,2022-01-31T00:00+09:00,290,베라,9183.0,b369ddb2e217975293ebc99901eb6b81,섀도어,기타,85750007.0,120.0,481.0,72.46,93.91,93.0,144.15,59.0,100.0,85165.0,168.0,123.0,291.0,1350.0,690.0,4989.0,7239.0,3812.0,56212.0,79684.0,47567.0,4.0,4.0,4.0,1468.0,0.0,0.0,271.0,206.0,91.0,6.0,19.0,4.0,6.0,7.0,241.0,7333.0,1508.0,181859197.0
당근맛지폐,3,True,2025-06-20T00:00+09:00,288,엘리시움,8645.0,dc180c1b209f528a39adc781190dac84c47ea5ffea2564f587ca830a8f71acb2,렌,엘리시움,50405171.0,89.0,274.0,86.15,96.1,94.0,63.0,78.0,100.0,90965.0,170.0,123.0,234.0,1375.0,660.0,51005.0,6978.0,3848.0,4260.0,108506.0,48173.0,1463.0,4.0,4.0,4.0,0.0,0.0,125.0,136.0,80.0,6.0,95.0,0.0,5.0,0.0,145.0,5223.0,1338.0,77678959.0
DarkNR,3,True,2015-06-25T00:00+09:00,289,엘리시움,9470.0,e7692e48abc73098a422f0545cd511d9efe8d04e6d233bd35cf2fabdeb93fb0d,듀얼블레이더,엘리시움,135287047.0,80.5,470.0,55.39,94.45,91.0,107.7,83.0,100.0,99999.0,170.0,123.0,430.0,1380.0,720.0,10545.0,16190.0,10293.0,92810.0,91176.0,43309.0,4.0,4.0,4.0,1468.0,0.0,-204.0,20.0,12.0,85.0,6.0,12.0,5.0,6.0,7.0,286.5,9323.0,2506.0,487856768.0
촉엽,2,True,2022-02-13T00:00+09:00,294,유니온,8565.0,971ccaac1022132000f806b6f177079cefe8d04e6d233bd35cf2fabdeb93fb0d,나이트로드,기타,46233397.0,80.0,220.0,48.35,72.81,104.0,82.2,75.0,100.0,38502.0,160.0,123.0,247.0,1350.0,690.0,3372.0,5860.0,2998.0,48312.0,57081.0,42084.0,4.0,4.0,4.0,1488.0,0.0,0.0,243.0,142.0,28.0,6.0,102.0,2.0,6.0,6.0,205.0,4969.0,1016.0,60571240.0
쿠나바,3,True,2024-12-18T00:00+09:00,288,스카니아,9425.0,0a406b88cc016f1f18ffccdc4d778633,나이트워커,스카니아,57339536.0,116.0,112.5,54.56,80.08,90.0,83.3,75.0,100.0,35238.0,170.0,123.0,247.0,1350.0,510.0,3025.0,6072.0,3369.0,47466.0,60661.0,39076.0,4.0,4.0,4.0,1463.0,0.0,0.0,207.0,137.0,45.0,6.0,154.0,4.0,6.0,0.0,91.0,5009.0,1082.0,44911880.0
에게데렌,3,True,2025-06-19T00:00+09:00,289,오로라,9939.0,17d6baac4c1c5bf7fe32a406606af75befe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,95970860.0,96.0,339.0,98.97,93.61,117.0,108.95,75.0,100.0,99999.0,170.0,123.0,285.0,1350.0,600.0,64290.0,8865.0,4998.0,5158.0,131252.0,54149.0,1463.0,4.0,4.0,4.0,0.0,0.0,176.0,92.0,55.0,6.0,95.0,2.0,6.0,7.0,249.0,7116.0,1699.0,192170611.0
오프모,3,True,2020-08-11T00:00+09:00,286,엘리시움,9109.0,e22901363b14960d624cf910457dc842efe8d04e6d233bd35cf2fabdeb93fb0d,듀얼블레이더,엘리시움,96080728.0,131.0,510.0,55.39,94.77,87.0,120.55,56.0,100.0,79857.0,170.0,123.0,379.0,1350.0,480.0,6607.0,10439.0,6007.0,66817.0,68942.0,37094.0,4.0,4.0,4.0,1453.0,550.0,300.0,36.0,14.0,66.0,6.0,12.0,4.0,6.0,16.0,75.0,7242.0,1810.0,241628487.0
꿍따,3,True,2023-06-19T00:00+09:00,288,스카니아,9233.0,e401dca5b51d366a1d1f556ae0c3ce39,나이트로드,스카니아,14241520.0,74.0,236.0,63.19,83.71,97.0,73.95,75.0,100.0,15554.0,156.0,123.0,30.0,1320.0,600.0,612.0,1196.0,597.0,34083.0,17995.0,11176.0,4.0,4.0,4.0,1458.0,0.0,0.0,20.0,19.0,46.0,6.0,0.0,0.0,6.0,0.0,157.0,2084.0,249.0,21454643.0
초천재김호웅,3,False,2025-06-19T00:00+09:00,285,루나,8895.0,1de5e3245696d2bbcbb8720095df5c43efe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,46049362.0,76.0,482.0,86.15,93.16,92.0,66.9,60.0,100.0,99999.0,170.0,123.0,281.0,1320.0,590.0,55922.0,5326.0,2786.0,3175.0,112107.0,35613.0,1443.0,4.0,4.0,4.0,0.0,0.0,0.0,24.0,31.0,6.0,0.0,0.0,5.0,0.0,65.0,4721.0,975.0,120047442.0
입창,3,True,2024-12-19T00:00+09:00,285,오로라,9298.0,a3d139d1b780096007c1bc3f6eed32a8efe8d04e6d233bd35cf2fabdeb93fb0d,보우마스터,기타,41641761.0,65.0,283.0,77.35,88.92,113.0,87.95,68.0,100.0,38801.0,170.0,123.0,243.0,1350.0,620.0,5006.0,48833.0,3341.0,3472.0,107721.0,66770.0,4.0,1443.0,4.0,4.0,0.0,0.0,176.0,130.0,70.0,4.0,107.0,0.0,6.0,6.0,211.0,5464.0,1089.0,77158888.0
별난유랑,3,False,2025-06-19T00:00+09:00,286,오로라,9053.0,937f16ecb7e6a8c284cf36a74f51e611efe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,33773693.0,77.0,210.0,82.8,93.15,90.0,59.0,71.0,100.0,86112.0,170.0,123.0,249.0,1410.0,550.0,47230.0,5781.0,2746.0,2655.0,103931.0,38670.0,1448.0,4.0,4.0,4.0,0.0,0.0,39.0,37.0,30.0,6.0,143.0,0.0,6.0,0.0,139.5,4124.0,811.0,47740989.0
집토끼23,3,True,2025-06-19T00:00+09:00,285,스카니아,9024.0,bd35a0baf24849edc2bb185924940196,렌,스카니아,51018554.0,81.0,481.0,86.15,97.35,93.0,66.4,72.0,100.0,99999.0,170.0,123.0,280.0,1350.0,430.0,52226.0,7553.0,4471.0,4625.0,107403.0,34893.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,16.0,54.0,6.0,12.0,2.0,6.0,0.0,48.0,5381.0,1330.0,108701433.0
샌쮸,3,False,2018-06-21T00:00+09:00,285,엘리시움,9378.0,aa2535bf2793f3b6e4f9bcb30c83bdc6efe8d04e6d233bd35cf2fabdeb93fb0d,히어로,엘리시움,27893907.0,66.0,345.0,51.25,93.47,91.0,74.0,64.0,100.0,82366.0,166.0,123.0,164.0,1350.0,580.0,48577.0,5359.0,3000.0,2917.0,89750.0,37398.0,1443.0,4.0,4.0,4.0,0.0,0.0,72.0,16.0,53.0,4.0,12.0,0.0,6.0,3.0,89.0,3864.0,754.0,67180222.0
나로뗑,3,True,2014-09-23T00:00+09:00,288,루나,8946.0,f8a1b0463933eb4524079c4c91e51ddb,나이트로드,루나,55047246.0,63.0,272.0,63.19,90.72,102.0,99.75,72.0,100.0,41775.0,170.0,123.0,250.0,1350.0,550.0,3234.0,5837.0,3432.0,50895.0,53371.0,40291.0,4.0,4.0,4.0,1463.0,-100.0,-266.0,251.0,136.0,50.0,6.0,99.0,2.0,5.0,3.0,326.0,5647.0,1142.0,92743744.0
충매일섬,3,True,2025-06-19T00:00+09:00,287,베라,8900.0,052f3a890cd260645a95b06d141a110f,렌,기타,41744048.0,90.0,326.0,87.7,91.86,101.0,73.0,60.0,100.0,90381.0,170.0,123.0,243.0,1350.0,460.0,47302.0,4462.0,2829.0,2381.0,124583.0,42986.0,1458.0,4.0,4.0,4.0,0.0,0.0,251.0,137.0,43.0,6.0,100.0,0.0,6.0,3.0,143.0,4649.0,1076.0,72991376.0
나히트워커,3,True,2024-06-26T00:00+09:00,287,루나,9252.0,42037e7915123993c80c410850436827efe8d04e6d233bd35cf2fabdeb93fb0d,나이트워커,루나,24584110.0,91.0,380.0,70.02,92.41,96.0,80.55,73.0,100.0,25661.0,170.0,123.0,78.0,1350.0,410.0,2594.0,3918.0,2058.0,37591.0,59646.0,52136.0,4.0,4.0,4.0,1453.0,0.0,0.0,136.0,31.0,53.0,6.0,20.0,0.0,6.0,0.0,67.0,2804.0,612.0,40526256.0
멍은량,3,True,2022-12-22T00:00+09:00,285,베라,9930.0,055069025e51b19c5b09fd3870f973d3,은월,기타,103519572.0,107.0,462.0,102.41,97.21,74.0,107.25,82.0,100.0,99999.0,170.0,123.0,310.0,1350.0,400.0,57445.0,7576.0,5948.0,4790.0,93387.0,59699.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,4.0,85.0,5.0,12.0,2.0,6.0,7.0,24.0,6123.0,1356.0,167775515.0
섹포렌,3,True,2025-06-21T00:00+09:00,285,루나,9565.0,fbe82e2d4f4842a412f2ad8fefae76c8efe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,62826834.0,108.0,365.0,87.7,96.71,114.0,121.35,66.0,100.0,99999.0,170.0,123.0,280.0,1360.0,410.0,55092.0,8057.0,4966.0,5164.0,121031.0,56827.0,1443.0,4.0,4.0,4.0,0.0,0.0,185.0,30.0,60.0,6.0,102.0,2.0,6.0,3.0,277.0,5419.0,1282.0,92528846.0
렌쓰쓰,3,True,2025-06-19T00:00+09:00,285,스카니아,9944.0,6ec77448a40e04ddab9d3173277c2c2c,렌,스카니아,22651231.0,103.0,301.0,86.15,85.68,134.0,58.0,67.0,100.0,62093.0,153.0,123.0,108.0,1350.0,460.0,34790.0,2625.0,1961.0,2146.0,86702.0,41928.0,1443.0,4.0,4.0,4.0,0.0,0.0,126.0,96.0,55.0,6.0,57.0,0.0,6.0,7.0,186.0,3252.0,582.0,32876190.0
변비의호흡,3,True,2025-12-18T00:00+09:00,285,챌린저스,,d2c5f22d6a1d0c522905d8cd87da4b04,키네시스,챌린저스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
증기,1,True,2025-01-12T00:00+09:00,295,루나,9743.0,dd9144726be2c2b09c282496fd99b35befe8d04e6d233bd35cf2fabdeb93fb0d,다크나이트,루나,208003004.0,116.0,508.0,122.75,96.07,89.0,155.35,46.0,100.0,99999.0,170.0,123.0,336.0,1350.0,830.0,72302.0,9508.0,6420.0,7311.0,114554.0,35674.0,1498.0,4.0,4.0,4.0,0.0,0.0,251.0,162.0,75.0,4.0,17.0,5.0,6.0,0.0,426.5,9713.0,2348.0,376920572.0
단밤식구렌,3,True,2025-06-19T00:00+09:00,287,루나,9011.0,dc4a2bb00cea70a44560ada20845e1a9efe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,55728148.0,88.0,490.0,98.97,96.03,100.0,80.0,47.0,100.0,99999.0,170.0,123.0,295.0,1350.0,470.0,54504.0,6870.0,4666.0,4760.0,100437.0,31755.0,1458.0,4.0,4.0,4.0,0.0,0.0,101.0,44.0,22.0,6.0,12.0,0.0,5.0,3.0,96.0,5096.0,1309.0,131337377.0
설백묵,3,True,2025-06-19T00:00+09:00,285,크로아,9584.0,cc9d307d320c86cf714d8fa20a51cd4c,렌,크로아,41920303.0,90.0,255.0,98.97,88.17,105.0,76.4,66.0,100.0,81712.0,170.0,123.0,176.0,1350.0,500.0,42756.0,5178.0,3059.0,2925.0,116043.0,47859.0,1448.0,4.0,4.0,4.0,0.0,0.0,284.0,174.0,61.0,6.0,100.0,0.0,6.0,7.0,161.0,4841.0,790.0,57045258.0
제이크타일러,3,True,2025-12-18T00:00+09:00,285,챌린저스2,,d6e84a1d8e0a6396abf17e461a2d2823,보우마스터,챌린저스,38014850.0,33.0,330.0,75.83,98.08,91.0,67.0,41.0,100.0,35822.0,160.0,123.0,278.0,1450.0,430.0,5080.0,51384.0,2182.0,2052.0,77944.0,45499.0,4.0,1448.0,4.0,4.0,0.0,0.0,95.0,59.0,70.0,4.0,412.0,0.0,5.0,0.0,140.0,5937.0,1348.0,90901332.0
핫위피,3,True,2022-12-22T00:00+09:00,289,오로라,9043.0,1b356c15c48d1f52a63d11977a307bb3,호영,기타,97477252.0,77.0,479.0,104.44,96.32,90.0,107.9,57.0,100.0,52325.0,170.0,123.0,365.0,1350.0,550.0,6310.0,9090.0,5845.0,67514.0,66235.0,27807.0,4.0,4.0,4.0,1468.0,0.0,0.0,18.0,22.0,78.0,6.0,12.0,0.0,5.0,0.0,76.0,7423.0,1631.0,229445882.0
초팡,3,False,2019-02-06T00:00+09:00,288,스카니아,8883.0,ae6d9172243ccce56458a1b2804047e6,캐논마스터,스카니아,81870418.0,114.0,450.0,76.09,92.8,103.0,85.45,42.0,100.0,99999.0,170.0,123.0,316.0,1350.0,550.0,64021.0,9626.0,5518.0,5279.0,81378.0,41542.0,1458.0,4.0,4.0,4.0,50.0,-50.0,12.0,16.0,25.0,2.0,12.0,0.0,5.0,0.0,53.0,5451.0,1355.0,147229033.0
전자렌지명,3,False,2025-06-19T00:00+09:00,285,챌린저스,9469.0,12cf1cc17599fffc4dd4502a435198466fbb98200a15be5bcc73a64995849e9c,렌,챌린저스,26381190.0,60.0,267.0,86.15,87.59,88.0,56.0,53.0,100.0,71541.0,140.0,123.0,171.0,1320.0,400.0,41009.0,3450.0,2649.0,2318.0,73121.0,23219.0,1443.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,30.0,6.0,40.0,0.0,6.0,0.0,57.0,4068.0,740.0,47540375.0
라미월화,3,True,2025-06-19T00:00+09:00,285,루나,9346.0,55eb5ea43051aab48988cb622b4970ecefe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,47615619.0,112.0,524.0,98.97,94.44,99.0,103.45,79.0,100.0,81818.0,170.0,123.0,190.0,1350.0,510.0,45928.0,4362.0,2555.0,2917.0,122254.0,51602.0,1443.0,4.0,4.0,4.0,0.0,0.0,74.0,10.0,63.0,6.0,12.0,0.0,6.0,7.0,65.0,4617.0,759.0,82503291.0
희철,1,True,2015-11-10T00:00+09:00,295,루나,9416.0,ad59a2742873ea4cd07d07cefcc87f33,팔라딘,루나,97532931.0,110.0,377.0,82.35,86.33,114.0,131.0,85.0,100.0,99999.0,160.0,123.0,320.0,1350.0,830.0,66403.0,6587.0,4247.0,3206.0,91832.0,28131.0,1493.0,4.0,4.0,4.0,350.0,-223.0,290.0,162.0,55.0,4.0,99.0,0.0,6.0,0.0,514.0,6983.0,1614.0,179857048.0
핏빛이브,3,True,2025-06-19T00:00+09:00,285,엘리시움,9119.0,3528f962f5cf518cda2b97b9cdcc646da2186d8e7cf7a6ee152d97cc78f2ae8b,아크,엘리시움,64278136.0,64.0,396.0,55.23,95.03,70.0,96.2,82.0,100.0,99999.0,170.0,123.0,318.0,1350.0,390.0,60419.0,8276.0,5354.0,5208.0,73080.0,40947.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,17.0,64.0,5.0,12.0,3.0,5.0,27.0,64.0,5942.0,1394.0,153042812.0
엔새딩,3,True,2018-07-31T00:00+09:00,285,크로아,9642.0,077816afdeed8ec26de001e21f172d50,엔젤릭버스터,크로아,17971580.0,88.0,444.0,78.44,94.35,90.0,70.85,80.0,100.0,25512.0,171.0,123.0,173.0,1350.0,280.0,3354.0,32858.0,1652.0,1812.0,58898.0,45344.0,4.0,1443.0,4.0,4.0,0.0,0.0,12.0,17.0,87.0,5.0,12.0,0.0,6.0,6.0,49.0,2338.0,474.0,31463741.0
짜멍렌,3,True,2025-06-19T00:00+09:00,287,크로아,9140.0,62e2f14036dd2b03d723daba13c6e54a,렌,크로아,39826634.0,87.0,292.0,86.15,87.76,104.0,78.8,60.0,100.0,91030.0,170.0,123.0,245.0,1350.0,530.0,45513.0,4720.0,2620.0,2118.0,96114.0,42526.0,1458.0,4.0,4.0,4.0,0.0,0.0,106.0,136.0,53.0,6.0,103.0,2.0,6.0,7.0,156.0,4712.0,1167.0,70602366.0
